layer,sentence,train_mse,test_mse,train_r2,test_r2,n_samples,n_train,n_test
1,17,2.9351976182706037e-09,0.07353545290629068,0.9999999782581931,0.40866773038186543,12,9,3
1,18,1.2208761271435493e-08,0.11669496167500813,0.9999999007266897,-0.06646492188776731,12,9,3
1,19,1.6736984252931226e-08,0.13673794345855714,0.9999998077175644,0.4065193426277902,10,8,2
2,0,5.247458894657025e-09,0.04665789178742303,0.9999998957907403,-1.616509705255857,24,19,5
2,1,7.136244522897472e-09,0.06189197658538818,0.9999997951768006,-2.7702227452112678,24,19,5
2,2,2.162518391842907e-08,0.004346611678567541,0.9999997409584227,0.397966532436386,24,19,5
2,3,9.28326656943893e-09,0.004313541316986085,0.9999999095876796,0.6327025445345635,24,19,5
2,4,5.974967355476741e-08,0.13390652580535894,0.9999994688608839,-0.1606571437901112,24,19,5
2,5,6.628476553481239e-09,0.01109269154798483,0.9999999479039501,0.9057009275485736,24,19,5
2,6,6.739643293228496e-09,0.07479160692339092,0.9999999457138333,-2.4125404360098166,23,18,5
2,7,1.1739613097389486e-08,0.07942240100436741,0.9999999033897652,0.06344576102812838,23,18,5
2,8,1.4689287631147485e-08,0.04685456839580925,0.9999998961671487,0.5550024942560665,23,18,5
2,9,1.1786292580998412e-08,0.1819821563911438,0.9999998690593168,-7.998326562062095,22,17,5
2,10,1.6474746830084095e-07,0.05486447557449341,0.9999985039282154,-0.900792529604123,22,17,5
2,11,6.821576286763522e-09,0.25214400703430173,0.9999999040794663,-0.9649626483346461,22,17,5
2,12,3.478106330423355e-09,0.3169476779174805,0.99999995586237,-0.9940839409948192,22,17,5
2,13,3.6784580775663133e-09,0.3488230150222778,0.9999999622635362,-6.359135338022739,18,14,4
2,14,1.3796488444010618e-08,0.2750190333366394,0.9999998393058159,-1.3326465931860851,16,12,4
2,15,5.13536160692068e-09,0.18163445307413736,0.99999996080299,-4.957398242227537,14,11,3
2,16,1.2003176910382576e-08,0.040315456040700276,0.9999998910182966,0.5352982782193871,13,10,3
